sample	chr	pct_match	flip	sseqsample	sample_chr
H2NCTAFX2_GM20509B_20s000579-1-1	chr7	97.8458592628052	FALSE	GM20509	GM20509chr7
H2NCTAFX2_GM20509B_20s000579-1-1	chr8	98.8596284975311	FALSE	GM20509	GM20509chr8
H2NCTAFX2_GM20509B_20s000579-1-1	chr9	2.10633352701918	TRUE	GM20509	GM20509chr9
H2NCTAFX2_GM20509B_20s000579-1-1	chrX	0	FALSE	GM20509	GM20509chrX
HVWVWAFXY_HG02011x02_19s004318-1-1	chr1	2.38704574007724	TRUE	HG02011	HG02011chr1
HVWVWAFXY_HG02011x02_19s004318-1-1	chr10	99.1596638655462	FALSE	HG02011	HG02011chr10
HVWVWAFXY_HG02011x02_19s004318-1-1	chr11	98.8864142538975	FALSE	HG02011	HG02011chr11
HVWVWAFXY_HG02011x02_19s004318-1-1	chr12	99.0263662852676	FALSE	HG02011	HG02011chr12
HVWVWAFXY_HG02011x02_19s004318-1-1	chr13	0.59985520736374	TRUE	HG02011	HG02011chr13
HVWVWAFXY_HG02011x02_19s004318-1-1	chr14	99.2125984251969	FALSE	HG02011	HG02011chr14
HVWVWAFXY_HG02011x02_19s004318-1-1	chr15	99.4339622641509	FALSE	HG02011	HG02011chr15
HVWVWAFXY_HG02011x02_19s004318-1-1	chr16	2.30138713745271	TRUE	HG02011	HG02011chr16
HVWVWAFXY_HG02011x02_19s004318-1-1	chr17	0.978222895073949	TRUE	HG02011	HG02011chr17
HVWVWAFXY_HG02011x02_19s004318-1-1	chr18	99.1600671946244	FALSE	HG02011	HG02011chr18
HVWVWAFXY_HG02011x02_19s004318-1-1	chr19	0.74473142132784	TRUE	HG02011	HG02011chr19
HVWVWAFXY_HG02011x02_19s004318-1-1	chr2	99.0997393982469	FALSE	HG02011	HG02011chr2
HVWVWAFXY_HG02011x02_19s004318-1-1	chr20	0.732799565748405	TRUE	HG02011	HG02011chr20
HVWVWAFXY_HG02011x02_19s004318-1-1	chr21	99.5614035087719	FALSE	HG02011	HG02011chr21
HVWVWAFXY_HG02011x02_19s004318-1-1	chr22	0.52837123822651	TRUE	HG02011	HG02011chr22
HVWVWAFXY_HG02011x02_19s004318-1-1	chr3	99.0476697169611	FALSE	HG02011	HG02011chr3
HVWVWAFXY_HG02011x02_19s004318-1-1	chr4	0.459887583035258	TRUE	HG02011	HG02011chr4
HVWVWAFXY_HG02011x02_19s004318-1-1	chr5	0.625066780638957	TRUE	HG02011	HG02011chr5
HVWVWAFXY_HG02011x02_19s004318-1-1	chr6	99.6727047006377	FALSE	HG02011	HG02011chr6
HVWVWAFXY_HG02011x02_19s004318-1-1	chr7	99.4162924951892	FALSE	HG02011	HG02011chr7
HVWVWAFXY_HG02011x02_19s004318-1-1	chr8	84.3599187198374	blacklisted	HG02011	HG02011chr8
HVWVWAFXY_HG02011x02_19s004318-1-1	chr9	0.288461538461538	TRUE	HG02011	HG02011chr9
HVWVWAFXY_HG02011x02_19s004318-1-1	chrX	0	FALSE	HG02011	HG02011chrX
HWWWFAFXY_GM20847Bx02_19s004907-1-1	chr1	0.973414276742726	TRUE	GM20847	GM20847chr1
HWWWFAFXY_GM20847Bx02_19s004907-1-1	chr10	99.0218277329952	FALSE	GM20847	GM20847chr10
HWWWFAFXY_GM20847Bx02_19s004907-1-1	chr11	0.421705919796308	TRUE	GM20847	GM20847chr11
HWWWFAFXY_GM20847Bx02_19s004907-1-1	chr12	99.3569482288828	FALSE	GM20847	GM20847chr12
HWWWFAFXY_GM20847Bx02_19s004907-1-1	chr13	99.3794216209507	FALSE	GM20847	GM20847chr13
HWWWFAFXY_GM20847Bx02_19s004907-1-1	chr14	0.710207491992759	TRUE	GM20847	GM20847chr14
HWWWFAFXY_GM20847Bx02_19s004907-1-1	chr15	0.415167450871852	TRUE	GM20847	GM20847chr15
HWWWFAFXY_GM20847Bx02_19s004907-1-1	chr16	0.989797472209533	TRUE	GM20847	GM20847chr16
HWWWFAFXY_GM20847Bx02_19s004907-1-1	chr17	0.599201065246338	TRUE	GM20847	GM20847chr17
HWWWFAFXY_GM20847Bx02_19s004907-1-1	chr18	0.526494565217391	TRUE	GM20847	GM20847chr18
HWWWFAFXY_GM20847Bx02_19s004907-1-1	chr19	98.9821882951654	FALSE	GM20847	GM20847chr19
HWWWFAFXY_GM20847Bx02_19s004907-1-1	chr2	1.09712136252024	TRUE	GM20847	GM20847chr2
HWWWFAFXY_GM20847Bx02_19s004907-1-1	chr20	99.5058565153734	FALSE	GM20847	GM20847chr20
HWWWFAFXY_GM20847Bx02_19s004907-1-1	chr21	99.5744680851064	FALSE	GM20847	GM20847chr21
HWWWFAFXY_GM20847Bx02_19s004907-1-1	chr22	98.3218916857361	FALSE	GM20847	GM20847chr22
HWWWFAFXY_GM20847Bx02_19s004907-1-1	chr3	0.336609667429649	TRUE	GM20847	GM20847chr3
HWWWFAFXY_GM20847Bx02_19s004907-1-1	chr4	98.5128469410292	FALSE	GM20847	GM20847chr4
HWWWFAFXY_GM20847Bx02_19s004907-1-1	chr5	1.60558715530276	TRUE	GM20847	GM20847chr5
HWWWFAFXY_GM20847Bx02_19s004907-1-1	chr6	1.74362044451096	TRUE	GM20847	GM20847chr6
HWWWFAFXY_GM20847Bx02_19s004907-1-1	chr7	99.16127133608	FALSE	GM20847	GM20847chr7
HWWWFAFXY_GM20847Bx02_19s004907-1-1	chr8	0.357716454956928	TRUE	GM20847	GM20847chr8
HWWWFAFXY_GM20847Bx02_19s004907-1-1	chr9	0.806156101135947	TRUE	GM20847	GM20847chr9
HWWWFAFXY_GM20847Bx02_19s004907-1-1	chrX	0.349040139616056	TRUE	GM20847	GM20847chrX
HWV7FAFXY_HG00864x02_19s004812-1-1	chr1	94.750238625517	FALSE	HG00864	HG00864chr1
HWV7FAFXY_HG00864x02_19s004812-1-1	chr10	94.4166070150322	FALSE	HG00864	HG00864chr10
HWV7FAFXY_HG00864x02_19s004812-1-1	chr11	95.0043630017452	FALSE	HG00864	HG00864chr11
HWV7FAFXY_HG00864x02_19s004812-1-1	chr12	7.37570799244808	TRUE	HG00864	HG00864chr12
HWV7FAFXY_HG00864x02_19s004812-1-1	chr13	3.22771690849867	TRUE	HG00864	HG00864chr13
HWV7FAFXY_HG00864x02_19s004812-1-1	chr14	4.477050413845	TRUE	HG00864	HG00864chr14
HWV7FAFXY_HG00864x02_19s004812-1-1	chr15	96.1531674607376	FALSE	HG00864	HG00864chr15
HWV7FAFXY_HG00864x02_19s004812-1-1	chr16	5.08628519527702	TRUE	HG00864	HG00864chr16
HWV7FAFXY_HG00864x02_19s004812-1-1	chr17	8.45624385447394	TRUE	HG00864	HG00864chr17
HWV7FAFXY_HG00864x02_19s004812-1-1	chr18	94.9434310782729	FALSE	HG00864	HG00864chr18
HWV7FAFXY_HG00864x02_19s004812-1-1	chr19	94.8997276553602	FALSE	HG00864	HG00864chr19
HWV7FAFXY_HG00864x02_19s004812-1-1	chr2	2.55913144629701	TRUE	HG00864	HG00864chr2
HWV7FAFXY_HG00864x02_19s004812-1-1	chr20	93.8672072985301	FALSE	HG00864	HG00864chr20
HWV7FAFXY_HG00864x02_19s004812-1-1	chr21	2.53662022150768	TRUE	HG00864	HG00864chr21
HWV7FAFXY_HG00864x02_19s004812-1-1	chr22	6.44	TRUE	HG00864	HG00864chr22
HWV7FAFXY_HG00864x02_19s004812-1-1	chr3	2.72405905593679	TRUE	HG00864	HG00864chr3
HWV7FAFXY_HG00864x02_19s004812-1-1	chr4	3.92829306313328	TRUE	HG00864	HG00864chr4
HWV7FAFXY_HG00864x02_19s004812-1-1	chr5	4.5466584267679	TRUE	HG00864	HG00864chr5
HWV7FAFXY_HG00864x02_19s004812-1-1	chr6	3.18016150932609	TRUE	HG00864	HG00864chr6
HWV7FAFXY_HG00864x02_19s004812-1-1	chr7	3.08353578770323	TRUE	HG00864	HG00864chr7
HWV7FAFXY_HG00864x02_19s004812-1-1	chr8	3.82407217551774	TRUE	HG00864	HG00864chr8
HWV7FAFXY_HG00864x02_19s004812-1-1	chr9	2.37837837837838	TRUE	HG00864	HG00864chr9
HWV7FAFXY_HG00864x02_19s004812-1-1	chrX	96.6216216216216	FALSE	HG00864	HG00864chrX
HVWVWAFXY_GM12329Ax02_19s004318-1-1	chr1	2.20722364100693	TRUE	GM12329	GM12329chr1
HVWVWAFXY_GM12329Ax02_19s004318-1-1	chr10	99.0633809220697	FALSE	GM12329	GM12329chr10
HVWVWAFXY_GM12329Ax02_19s004318-1-1	chr11	0.676770565246402	TRUE	GM12329	GM12329chr11
HVWVWAFXY_GM12329Ax02_19s004318-1-1	chr12	0.872999376429017	TRUE	GM12329	GM12329chr12
HVWVWAFXY_GM12329Ax02_19s004318-1-1	chr13	99.138351487563	FALSE	GM12329	GM12329chr13
HVWVWAFXY_GM12329Ax02_19s004318-1-1	chr14	0.488690309969282	TRUE	GM12329	GM12329chr14
HVWVWAFXY_GM12329Ax02_19s004318-1-1	chr15	0.868332447279816	TRUE	GM12329	GM12329chr15
HVWVWAFXY_GM12329Ax02_19s004318-1-1	chr16	98.1490501704822	FALSE	GM12329	GM12329chr16
HVWVWAFXY_GM12329Ax02_19s004318-1-1	chr17	98.6454453098544	FALSE	GM12329	GM12329chr17
HVWVWAFXY_GM12329Ax02_19s004318-1-1	chr18	0.472158905893846	TRUE	GM12329	GM12329chr18
HVWVWAFXY_GM12329Ax02_19s004318-1-1	chr19	98.3035163479334	FALSE	GM12329	GM12329chr19
HVWVWAFXY_GM12329Ax02_19s004318-1-1	chr2	99.4899314595399	FALSE	GM12329	GM12329chr2
HVWVWAFXY_GM12329Ax02_19s004318-1-1	chr20	1.1333585190782	TRUE	GM12329	GM12329chr20
HVWVWAFXY_GM12329Ax02_19s004318-1-1	chr21	1.2639405204461	TRUE	GM12329	GM12329chr21
HVWVWAFXY_GM12329Ax02_19s004318-1-1	chr22	1.04782375067168	TRUE	GM12329	GM12329chr22
HVWVWAFXY_GM12329Ax02_19s004318-1-1	chr3	0.725016329196604	TRUE	GM12329	GM12329chr3
HVWVWAFXY_GM12329Ax02_19s004318-1-1	chr4	98.938957296306	FALSE	GM12329	GM12329chr4
HVWVWAFXY_GM12329Ax02_19s004318-1-1	chr5	1.05618926911703	TRUE	GM12329	GM12329chr5
HVWVWAFXY_GM12329Ax02_19s004318-1-1	chr6	0.66982162358937	TRUE	GM12329	GM12329chr6
HVWVWAFXY_GM12329Ax02_19s004318-1-1	chr7	1.08834827144686	TRUE	GM12329	GM12329chr7
HVWVWAFXY_GM12329Ax02_19s004318-1-1	chr8	97.2034393521997	FALSE	GM12329	GM12329chr8
HVWVWAFXY_GM12329Ax02_19s004318-1-1	chr9	98.6220055119779	FALSE	GM12329	GM12329chr9
HVWVWAFXY_GM12329Ax02_19s004318-1-1	chrX	1.27728375101051	TRUE	GM12329	GM12329chrX
H5YMMAFX2_HG03486_20s001764-1-1	chr1	0.976829601844254	TRUE	HG03486	HG03486chr1
H5YMMAFX2_HG03486_20s001764-1-1	chr10	0.934246184567109	TRUE	HG03486	HG03486chr10
H5YMMAFX2_HG03486_20s001764-1-1	chr11	99.4353620904734	FALSE	HG03486	HG03486chr11
H5YMMAFX2_HG03486_20s001764-1-1	chr12	99.5995687663638	FALSE	HG03486	HG03486chr12
H5YMMAFX2_HG03486_20s001764-1-1	chr13	0.966881529228717	TRUE	HG03486	HG03486chr13
H5YMMAFX2_HG03486_20s001764-1-1	chr14	99.0615451767787	FALSE	HG03486	HG03486chr14
H5YMMAFX2_HG03486_20s001764-1-1	chr15	98.2639885222382	FALSE	HG03486	HG03486chr15
H5YMMAFX2_HG03486_20s001764-1-1	chr16	0.761446748822763	TRUE	HG03486	HG03486chr16
H5YMMAFX2_HG03486_20s001764-1-1	chr17	0.779992571499319	TRUE	HG03486	HG03486chr17
H5YMMAFX2_HG03486_20s001764-1-1	chr18	0.303451763813377	TRUE	HG03486	HG03486chr18
H5YMMAFX2_HG03486_20s001764-1-1	chr19	99.3950294310007	FALSE	HG03486	HG03486chr19
H5YMMAFX2_HG03486_20s001764-1-1	chr2	99.015477404763	FALSE	HG03486	HG03486chr2
H5YMMAFX2_HG03486_20s001764-1-1	chr20	99.5665476797552	FALSE	HG03486	HG03486chr20
H5YMMAFX2_HG03486_20s001764-1-1	chr21	99.3960084033613	FALSE	HG03486	HG03486chr21
H5YMMAFX2_HG03486_20s001764-1-1	chr22	0.502027418420545	TRUE	HG03486	HG03486chr22
H5YMMAFX2_HG03486_20s001764-1-1	chr3	99.3873383253914	FALSE	HG03486	HG03486chr3
H5YMMAFX2_HG03486_20s001764-1-1	chr4	98.2762664165103	FALSE	HG03486	HG03486chr4
H5YMMAFX2_HG03486_20s001764-1-1	chr5	0.364583333333333	TRUE	HG03486	HG03486chr5
H5YMMAFX2_HG03486_20s001764-1-1	chr6	2.11127510748893	TRUE	HG03486	HG03486chr6
H5YMMAFX2_HG03486_20s001764-1-1	chr7	0.983266153658239	TRUE	HG03486	HG03486chr7
H5YMMAFX2_HG03486_20s001764-1-1	chr8	94.8997333951548	FALSE	HG03486	HG03486chr8
H5YMMAFX2_HG03486_20s001764-1-1	chr9	99.3356844090872	FALSE	HG03486	HG03486chr9
H5YMMAFX2_HG03486_20s001764-1-1	chrX	0.537634408602151	TRUE	HG03486	HG03486chrX
HVVTKAFXY_GM18534Bx02_19s004692-1-1	chr1	1.27473363774734	TRUE	GM18534	GM18534chr1
HVVTKAFXY_GM18534Bx02_19s004692-1-1	chr10	99.5850622406639	FALSE	GM18534	GM18534chr10
HVVTKAFXY_GM18534Bx02_19s004692-1-1	chr11	97.1014492753623	FALSE	GM18534	GM18534chr11
HVVTKAFXY_GM18534Bx02_19s004692-1-1	chr12	97.7937059021167	FALSE	GM18534	GM18534chr12
HVVTKAFXY_GM18534Bx02_19s004692-1-1	chr13	99.1970260223048	FALSE	GM18534	GM18534chr13
HVVTKAFXY_GM18534Bx02_19s004692-1-1	chr14	99.259842519685	FALSE	GM18534	GM18534chr14
HVVTKAFXY_GM18534Bx02_19s004692-1-1	chr15	0.541821876058246	TRUE	GM18534	GM18534chr15
HVVTKAFXY_GM18534Bx02_19s004692-1-1	chr16	1.60271976687712	TRUE	GM18534	GM18534chr16
HVVTKAFXY_GM18534Bx02_19s004692-1-1	chr17	0.762739370334307	TRUE	GM18534	GM18534chr17
HVVTKAFXY_GM18534Bx02_19s004692-1-1	chr18	99.3225173827777	FALSE	GM18534	GM18534chr18
HVVTKAFXY_GM18534Bx02_19s004692-1-1	chr19	0.971370143149284	TRUE	GM18534	GM18534chr19
HVVTKAFXY_GM18534Bx02_19s004692-1-1	chr2	99.2611935545507	FALSE	GM18534	GM18534chr2
HVVTKAFXY_GM18534Bx02_19s004692-1-1	chr20	98.3610961848469	FALSE	GM18534	GM18534chr20
HVVTKAFXY_GM18534Bx02_19s004692-1-1	chr21	98.5441941074523	FALSE	GM18534	GM18534chr21
HVVTKAFXY_GM18534Bx02_19s004692-1-1	chr22	0.650636492220651	TRUE	GM18534	GM18534chr22
HVVTKAFXY_GM18534Bx02_19s004692-1-1	chr3	0.32827888072534	TRUE	GM18534	GM18534chr3
HVVTKAFXY_GM18534Bx02_19s004692-1-1	chr4	98.2195317368468	FALSE	GM18534	GM18534chr4
HVVTKAFXY_GM18534Bx02_19s004692-1-1	chr5	99.3305231837342	FALSE	GM18534	GM18534chr5
HVVTKAFXY_GM18534Bx02_19s004692-1-1	chr6	0.580221997981836	TRUE	GM18534	GM18534chr6
HVVTKAFXY_GM18534Bx02_19s004692-1-1	chr7	1.68660521670916	TRUE	GM18534	GM18534chr7
HVVTKAFXY_GM18534Bx02_19s004692-1-1	chr8	0.738706316886069	TRUE	GM18534	GM18534chr8
HVVTKAFXY_GM18534Bx02_19s004692-1-1	chr9	0.661483114773123	TRUE	GM18534	GM18534chr9
HVVTKAFXY_GM18534Bx02_19s004692-1-1	chrX	0	FALSE	GM18534	GM18534chrX
HWWKWAFXY_HG03065x02_19s004569-1-1	chr1	98.2217293204329	FALSE	HG03065	HG03065chr1
HWWKWAFXY_HG03065x02_19s004569-1-1	chr10	99.2472735893788	FALSE	HG03065	HG03065chr10
HWWKWAFXY_HG03065x02_19s004569-1-1	chr11	99.1294823013951	FALSE	HG03065	HG03065chr11
HWWKWAFXY_HG03065x02_19s004569-1-1	chr12	0.86018370024785	TRUE	HG03065	HG03065chr12
HWWKWAFXY_HG03065x02_19s004569-1-1	chr13	99.2425641973028	FALSE	HG03065	HG03065chr13
HWWKWAFXY_HG03065x02_19s004569-1-1	chr14	0.706991358994501	TRUE	HG03065	HG03065chr14
HWWKWAFXY_HG03065x02_19s004569-1-1	chr15	0.658249703248085	TRUE	HG03065	HG03065chr15
HWWKWAFXY_HG03065x02_19s004569-1-1	chr16	97.9069536752306	FALSE	HG03065	HG03065chr16
HWWKWAFXY_HG03065x02_19s004569-1-1	chr17	1.10987791342952	TRUE	HG03065	HG03065chr17
HWWKWAFXY_HG03065x02_19s004569-1-1	chr18	0.405405405405405	TRUE	HG03065	HG03065chr18
HWWKWAFXY_HG03065x02_19s004569-1-1	chr19	99.2352320675106	FALSE	HG03065	HG03065chr19
HWWKWAFXY_HG03065x02_19s004569-1-1	chr2	99.2641648270787	FALSE	HG03065	HG03065chr2
HWWKWAFXY_HG03065x02_19s004569-1-1	chr20	99.3777777777778	FALSE	HG03065	HG03065chr20
HWWKWAFXY_HG03065x02_19s004569-1-1	chr21	0.648368273179166	TRUE	HG03065	HG03065chr21
HWWKWAFXY_HG03065x02_19s004569-1-1	chr22	0.405844155844156	TRUE	HG03065	HG03065chr22
HWWKWAFXY_HG03065x02_19s004569-1-1	chr3	98.9753277233957	FALSE	HG03065	HG03065chr3
HWWKWAFXY_HG03065x02_19s004569-1-1	chr4	0.525742433571733	TRUE	HG03065	HG03065chr4
HWWKWAFXY_HG03065x02_19s004569-1-1	chr5	0.722678589996881	TRUE	HG03065	HG03065chr5
HWWKWAFXY_HG03065x02_19s004569-1-1	chr6	0.724099517266988	TRUE	HG03065	HG03065chr6
HWWKWAFXY_HG03065x02_19s004569-1-1	chr7	99.2741190444767	FALSE	HG03065	HG03065chr7
HWWKWAFXY_HG03065x02_19s004569-1-1	chr8	0.455799448242773	TRUE	HG03065	HG03065chr8
HWWKWAFXY_HG03065x02_19s004569-1-1	chr9	0.676868746321366	TRUE	HG03065	HG03065chr9
HWWKWAFXY_HG03065x02_19s004569-1-1	chrX	0	FALSE	HG03065	HG03065chrX
HWV7FAFXY_HG01596x02_19s004812-1-1	chr1	98.1942078364566	FALSE	HG01596	HG01596chr1
HWV7FAFXY_HG01596x02_19s004812-1-1	chr10	99.5853640794355	FALSE	HG01596	HG01596chr10
HWV7FAFXY_HG01596x02_19s004812-1-1	chr11	0.448917529505467	TRUE	HG01596	HG01596chr11
HWV7FAFXY_HG01596x02_19s004812-1-1	chr12	99.2702678650885	FALSE	HG01596	HG01596chr12
HWV7FAFXY_HG01596x02_19s004812-1-1	chr13	99.4541112248379	FALSE	HG01596	HG01596chr13
HWV7FAFXY_HG01596x02_19s004812-1-1	chr14	0.693430656934307	TRUE	HG01596	HG01596chr14
HWV7FAFXY_HG01596x02_19s004812-1-1	chr15	99.3066148939121	FALSE	HG01596	HG01596chr15
HWV7FAFXY_HG01596x02_19s004812-1-1	chr16	1.83236350129999	TRUE	HG01596	HG01596chr16
HWV7FAFXY_HG01596x02_19s004812-1-1	chr17	0.497646267652993	TRUE	HG01596	HG01596chr17
HWV7FAFXY_HG01596x02_19s004812-1-1	chr18	99.729691278987	FALSE	HG01596	HG01596chr18
HWV7FAFXY_HG01596x02_19s004812-1-1	chr19	99.0851381628081	FALSE	HG01596	HG01596chr19
HWV7FAFXY_HG01596x02_19s004812-1-1	chr2	99.070432606364	FALSE	HG01596	HG01596chr2
HWV7FAFXY_HG01596x02_19s004812-1-1	chr20	98.7369985141159	FALSE	HG01596	HG01596chr20
HWV7FAFXY_HG01596x02_19s004812-1-1	chr21	99.2401215805471	FALSE	HG01596	HG01596chr21
HWV7FAFXY_HG01596x02_19s004812-1-1	chr22	98.6838837844549	FALSE	HG01596	HG01596chr22
HWV7FAFXY_HG01596x02_19s004812-1-1	chr3	0.909912235415591	TRUE	HG01596	HG01596chr3
HWV7FAFXY_HG01596x02_19s004812-1-1	chr4	0.741401415909471	TRUE	HG01596	HG01596chr4
HWV7FAFXY_HG01596x02_19s004812-1-1	chr5	1.32217680122637	TRUE	HG01596	HG01596chr5
HWV7FAFXY_HG01596x02_19s004812-1-1	chr6	99.2161406857065	FALSE	HG01596	HG01596chr6
HWV7FAFXY_HG01596x02_19s004812-1-1	chr7	99.1039681410895	FALSE	HG01596	HG01596chr7
HWV7FAFXY_HG01596x02_19s004812-1-1	chr8	0.534918276374443	TRUE	HG01596	HG01596chr8
HWV7FAFXY_HG01596x02_19s004812-1-1	chr9	0.519046362276766	TRUE	HG01596	HG01596chr9
HWV7FAFXY_HG01596x02_19s004812-1-1	chrX	0	FALSE	HG01596	HG01596chrX
HVVTKAFXY_HG01505x02_19s004692-1-1	chr1	1.01957806822496	TRUE	HG01505	HG01505chr1
HVVTKAFXY_HG01505x02_19s004692-1-1	chr10	99.0590494479117	FALSE	HG01505	HG01505chr10
HVVTKAFXY_HG01505x02_19s004692-1-1	chr11	98.9743991231504	FALSE	HG01505	HG01505chr11
HVVTKAFXY_HG01505x02_19s004692-1-1	chr12	98.6257552422699	FALSE	HG01505	HG01505chr12
HVVTKAFXY_HG01505x02_19s004692-1-1	chr13	0.783169533169533	TRUE	HG01505	HG01505chr13
HVVTKAFXY_HG01505x02_19s004692-1-1	chr14	1.1070110701107	TRUE	HG01505	HG01505chr14
HVVTKAFXY_HG01505x02_19s004692-1-1	chr15	1.00887110801879	TRUE	HG01505	HG01505chr15
HVVTKAFXY_HG01505x02_19s004692-1-1	chr16	1.1348756001746	TRUE	HG01505	HG01505chr16
HVVTKAFXY_HG01505x02_19s004692-1-1	chr17	98.8673416852583	FALSE	HG01505	HG01505chr17
HVVTKAFXY_HG01505x02_19s004692-1-1	chr18	0.582265845949093	TRUE	HG01505	HG01505chr18
HVVTKAFXY_HG01505x02_19s004692-1-1	chr19	0.890518596123625	TRUE	HG01505	HG01505chr19
HVVTKAFXY_HG01505x02_19s004692-1-1	chr2	1.81090354555852	TRUE	HG01505	HG01505chr2
HVVTKAFXY_HG01505x02_19s004692-1-1	chr20	99.2644212156407	FALSE	HG01505	HG01505chr20
HVVTKAFXY_HG01505x02_19s004692-1-1	chr21	98.5193210545323	FALSE	HG01505	HG01505chr21
HVVTKAFXY_HG01505x02_19s004692-1-1	chr22	1.19821978774392	TRUE	HG01505	HG01505chr22
HVVTKAFXY_HG01505x02_19s004692-1-1	chr3	98.9962186318322	FALSE	HG01505	HG01505chr3
HVVTKAFXY_HG01505x02_19s004692-1-1	chr4	1.19685477698142	TRUE	HG01505	HG01505chr4
HVVTKAFXY_HG01505x02_19s004692-1-1	chr5	99.3011269328208	FALSE	HG01505	HG01505chr5
HVVTKAFXY_HG01505x02_19s004692-1-1	chr6	99.1044533094521	FALSE	HG01505	HG01505chr6
HVVTKAFXY_HG01505x02_19s004692-1-1	chr7	98.9862087861905	FALSE	HG01505	HG01505chr7
HVVTKAFXY_HG01505x02_19s004692-1-1	chr8	99.3054960130327	FALSE	HG01505	HG01505chr8
HVVTKAFXY_HG01505x02_19s004692-1-1	chr9	98.9289501590668	FALSE	HG01505	HG01505chr9
HVVTKAFXY_HG01505x02_19s004692-1-1	chrX	0	FALSE	HG01505	HG01505chrX
HVVTKAFXY_GM19650Ax02_19s004692-1-1	chr1	1.36466689919777	TRUE	GM19650	GM19650chr1
HVVTKAFXY_GM19650Ax02_19s004692-1-1	chr10	98.7462318443409	FALSE	GM19650	GM19650chr10
HVVTKAFXY_GM19650Ax02_19s004692-1-1	chr11	0.308133285560731	TRUE	GM19650	GM19650chr11
HVVTKAFXY_GM19650Ax02_19s004692-1-1	chr12	99.2420222845448	FALSE	GM19650	GM19650chr12
HVVTKAFXY_GM19650Ax02_19s004692-1-1	chr13	0.169658005179034	TRUE	GM19650	GM19650chr13
HVVTKAFXY_GM19650Ax02_19s004692-1-1	chr14	99.7590637907297	FALSE	GM19650	GM19650chr14
HVVTKAFXY_GM19650Ax02_19s004692-1-1	chr15	99.1962408804254	FALSE	GM19650	GM19650chr15
HVVTKAFXY_GM19650Ax02_19s004692-1-1	chr16	1.18219086662218	TRUE	GM19650	GM19650chr16
HVVTKAFXY_GM19650Ax02_19s004692-1-1	chr17	99.4208969935929	FALSE	GM19650	GM19650chr17
HVVTKAFXY_GM19650Ax02_19s004692-1-1	chr18	0.407403096263532	TRUE	GM19650	GM19650chr18
HVVTKAFXY_GM19650Ax02_19s004692-1-1	chr19	0.810185185185185	TRUE	GM19650	GM19650chr19
HVVTKAFXY_GM19650Ax02_19s004692-1-1	chr2	97.1871387592585	FALSE	GM19650	GM19650chr2
HVVTKAFXY_GM19650Ax02_19s004692-1-1	chr20	0.258257441892076	TRUE	GM19650	GM19650chr20
HVVTKAFXY_GM19650Ax02_19s004692-1-1	chr21	0.357241000274801	TRUE	GM19650	GM19650chr21
HVVTKAFXY_GM19650Ax02_19s004692-1-1	chr22	0.499432463110102	TRUE	GM19650	GM19650chr22
HVVTKAFXY_GM19650Ax02_19s004692-1-1	chr3	97.3271173271173	FALSE	GM19650	GM19650chr3
HVVTKAFXY_GM19650Ax02_19s004692-1-1	chr4	0.369227656668858	TRUE	GM19650	GM19650chr4
HVVTKAFXY_GM19650Ax02_19s004692-1-1	chr5	2.3681315499971	TRUE	GM19650	GM19650chr5
HVVTKAFXY_GM19650Ax02_19s004692-1-1	chr6	0.647760889523615	TRUE	GM19650	GM19650chr6
HVVTKAFXY_GM19650Ax02_19s004692-1-1	chr7	99.0418020845007	FALSE	GM19650	GM19650chr7
HVVTKAFXY_GM19650Ax02_19s004692-1-1	chr8	3.89782517019098	TRUE	GM19650	GM19650chr8
HVVTKAFXY_GM19650Ax02_19s004692-1-1	chr9	99.2327796981705	FALSE	GM19650	GM19650chr9
HVVTKAFXY_GM19650Ax02_19s004692-1-1	chrX	0	FALSE	GM19650	GM19650chrX
HVVFTAFXY_HG03371x02_19s004449-1-1	chr1	97.9010223468742	FALSE	HG03371	HG03371chr1
HVVFTAFXY_HG03371x02_19s004449-1-1	chr10	98.5658124635993	FALSE	HG03371	HG03371chr10
HVVFTAFXY_HG03371x02_19s004449-1-1	chr11	0.419239703132967	TRUE	HG03371	HG03371chr11
HVVFTAFXY_HG03371x02_19s004449-1-1	chr12	0.463548251158871	TRUE	HG03371	HG03371chr12
HVVFTAFXY_HG03371x02_19s004449-1-1	chr13	0.444830205055875	TRUE	HG03371	HG03371chr13
HVVFTAFXY_HG03371x02_19s004449-1-1	chr14	0.370687197034502	TRUE	HG03371	HG03371chr14
HVVFTAFXY_HG03371x02_19s004449-1-1	chr15	0.409922219886483	TRUE	HG03371	HG03371chr15
HVVFTAFXY_HG03371x02_19s004449-1-1	chr16	1.10004741583689	TRUE	HG03371	HG03371chr16
HVVFTAFXY_HG03371x02_19s004449-1-1	chr17	1.73913043478261	TRUE	HG03371	HG03371chr17
HVVFTAFXY_HG03371x02_19s004449-1-1	chr18	99.5056574755575	FALSE	HG03371	HG03371chr18
HVVFTAFXY_HG03371x02_19s004449-1-1	chr19	1.94862710363153	TRUE	HG03371	HG03371chr19
HVVFTAFXY_HG03371x02_19s004449-1-1	chr2	99.5938610536182	FALSE	HG03371	HG03371chr2
HVVFTAFXY_HG03371x02_19s004449-1-1	chr20	99.5847668762605	FALSE	HG03371	HG03371chr20
HVVFTAFXY_HG03371x02_19s004449-1-1	chr21	0.261531145981931	TRUE	HG03371	HG03371chr21
